current_path,current_category,recommended_action,recommended_target,risk,phase,manual_review_required,status,notes
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeFileManagementService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeFileStorage.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeIndexingJobService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeMockContract.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoAcceptance.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoDoc.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeProductionGovernanceDoc.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeProductionGovernancePolicy.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeQaFinalAcceptanceDoc.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/PlatformKnowledgeQaService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/ProductPlanPanel.test.tsx,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantAccountManagementApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantAccountManagementRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantAccountManagementService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantCommercialRecordsApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantCommercialRecordsDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantCommercialRecordsRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanBindingApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanBindingDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanBindingRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanBindingService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanChangeApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanChangeDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanChangeRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TenantPlanChangeService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/TrialDataResetService.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/VendorCatalog.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/VendorProviderConfig.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/VendorProviderSmoke.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/WeComCustomerDataGovernanceApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/WeComCustomerDataGovernanceDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/open-platform/tests/WeComCustomerDataGovernancePanel.test.tsx,business-module,SPLIT_REVIEW,src/modules/<platform-domain>/,high,8,yes,pending,平台聚合模块，按租户、套餐、AI、品牌和审计拆分。
src/modules/platform-homepage/domain/homepage-content.ts,business-module,KEEP_MODULE_REVIEW,src/modules/platform-homepage/domain/homepage-content.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/platform-homepage/tests/PlatformHomepageContentContract.test.ts,business-module,KEEP_WITH_MODULE,src/modules/platform-homepage/tests/PlatformHomepageContentContract.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/domain/access-control.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/domain/access-control.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/domain/institution-access.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/domain/institution-access.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/domain/low-sensitive-output-guard.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/domain/low-sensitive-output-guard.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/domain/safety-switch.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/domain/safety-switch.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/access-context.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/access-context.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/formal-request-provenance-owner.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/formal-request-provenance-owner.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-access-context.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-access-context.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-anchor-provider.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-anchor-provider.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-anchor-repository.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-anchor-repository.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-guard-evidence.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-guard-evidence.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-guard-reference.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-guard-reference.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-guard-runtime-config.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-guard-runtime-config.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-membership-provider.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-membership-provider.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-request-authorization.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-request-authorization.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-scope-guard.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-scope-guard.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/institution-section-guard.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/institution-section-guard.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/mutation-request-security.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/mutation-request-security.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/server/secretEncryption.ts,business-module,KEEP_MODULE_REVIEW,src/modules/security/server/secretEncryption.ts,medium,4-8,yes,pending,检查是否符合模块职责和依赖方向。
src/modules/security/tests/AccessContext.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/AccessContext.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/tests/AccessControlDomain.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/AccessControlDomain.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/tests/FormalRequestProvenanceOwner.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/FormalRequestProvenanceOwner.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/tests/InstitutionAccessContext.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/InstitutionAccessContext.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/tests/InstitutionAccessDomain.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/InstitutionAccessDomain.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/tests/InstitutionAnchorProvider.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/InstitutionAnchorProvider.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/tests/InstitutionAnchorRepository.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/InstitutionAnchorRepository.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
src/modules/security/tests/InstitutionGuardEvidence.test.ts,business-module,KEEP_WITH_MODULE,src/modules/security/tests/InstitutionGuardEvidence.test.ts,medium,2-8,yes,pending,优先保持模块内测试共置。
